KM887875.1	k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Peltigerales;f__Collemataceae;g__Gibbosporina;s__Gibbosporina_didyma
KM887880.1	k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Peltigerales;f__Collemataceae;g__Gibbosporina;s__Gibbosporina_mascarena
KM887893.1	k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Peltigerales;f__Collemataceae;g__Gibbosporina;s__Gibbosporina_nitida
KP685596.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Cordycipitaceae;g__Gibellula;s__Gibellula_clavulifera
MH152529.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Cordycipitaceae;g__Gibellula;s__Gibellula_gamsii
MT477077.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Cordycipitaceae;g__Gibellula;s__Gibellula_scorpioides
MK626722.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis;s__Gibellulopsis_nigrescens
DQ825985.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis;s__Gibellulopsis_serrae
ON081653.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Diversisporales;f__Gigasporaceae;g__Gigaspora;s__Gigaspora_decipiens
AF004684.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Diversisporales;f__Gigasporaceae;g__Gigaspora;s__Gigaspora_gigantea
MT765655.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Diversisporales;f__Gigasporaceae;g__Gigaspora;s__Gigaspora_margarita
KF914404.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Diversisporales;f__Gigasporaceae;g__Gigaspora;s__Gigaspora_rosea
MH862278.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Mucorales;f__Choanephoraceae;g__Gilbertella;s__Gilbertella_persicaria
DQ206862.1	k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Pezizales;f__Pyronemataceae;g__Gilkeya;s__Gilkeya_compacta
MZ766446.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Georgefischeriales;f__Gjaerumiaceae;g__Gjaerumia;s__Gjaerumia_marneyi
KP322989.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Georgefischeriales;f__Gjaerumiaceae;g__Gjaerumia;s__Gjaerumia_minor
LC202043.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Kriegeriales;f__Camptobasidiaceae;g__Glaciozyma;s__Glaciozyma_antarctica
HF934009.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Kriegeriales;f__Camptobasidiaceae;g__Glaciozyma;s__Glaciozyma_litoralis
EU149807.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Kriegeriales;f__Camptobasidiaceae;g__Glaciozyma;s__Glaciozyma_martinii
KY103475.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Kriegeriales;f__Camptobasidiaceae;g__Glaciozyma;s__Glaciozyma_watsonii
AF169304.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Helotiaceae;g__Glarea;s__Glarea_lozoyensis
MH864159.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Gliocephalotrichum;s__Gliocephalotrichum_bacillisporum
DQ374405.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Gliocephalotrichum;s__Gliocephalotrichum_bulbilium
DQ366705.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Gliocephalotrichum;s__Gliocephalotrichum_cylindrosporum
KF513279.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Gliocephalotrichum;s__Gliocephalotrichum_humicola
DQ278422.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Gliocephalotrichum;s__Gliocephalotrichum_longibrachium
KF513289.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Gliocephalotrichum;s__Gliocephalotrichum_mexicanum
DQ366699.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Gliocephalotrichum;s__Gliocephalotrichum_microchlamydosporum
DQ366707.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Gliocephalotrichum;s__Gliocephalotrichum_ohiense
JQ666054.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Gliocladiopsis;s__Gliocladiopsis_elghollii
MH859486.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Bionectriaceae;g__Paragliomastix;s__Paragliomastix_luzulae
KC806227.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Bionectriaceae;g__Gliomastix;s__Gliomastix_masseei
MH748174.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Bionectriaceae;g__Gliomastix;s__Gliomastix_murorum
MN509046.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Bionectriaceae;g__Gliomastix;s__Gliomastix_polychroma
MH857544.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Bionectriaceae;g__Gliomastix;s__Gliomastix_roseogrisea
KY081462.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Bionectriaceae;g__Gliomastix;s__Gliomastix_tumulicola
KF218267.2	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Hygrophoraceae;g__Gliophorus;s__Gliophorus_europerplexus
KF291084.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Hygrophoraceae;g__Gliophorus;s__Gliophorus_irrigatus
MN089495.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Hygrophoraceae;g__Gliophorus;s__Gliophorus_psittacinus
KF218259.2	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Hygrophoraceae;g__Gliophorus;s__Gliophorus_reginae
MT177225.1	k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_irregulare
MH023383.1	k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_perplexum
MH023387.1	k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_splendens
MH023371.1	k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_sylvaticum
MH023389.1	k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_ultimum
MT153947.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Bionectriaceae;g__Globonectria;s__Globonectria_cochensis
KU884897.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Gomphales;f__Gomphaceae;g__Gloeocantharellus;s__Gloeocantharellus_aculeatus
MK358820.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Gomphales;f__Gomphaceae;g__Gloeocantharellus;s__Gloeocantharellus_neoechinosporus
MW386076.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Gomphales;f__Gomphaceae;g__Gloeocantharellus;s__Gloeocantharellus_salmonicolor
AY061739.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Corticiales;f__Corticiaceae;g__Boidinia;s__Boidinia_aculeata
KY860402.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Russulales;f__Gloeocystidiellaceae;g__Gloeocystidiellum;s__Gloeocystidiellum_aspellum
KY860379.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Russulales;f__Gloeocystidiellaceae;g__Gloeocystidiellum;s__Gloeocystidiellum_clavuligerum
FR878084.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Russulales;f__Gloeocystidiellaceae;g__Gloeocystidiellum;s__Gloeocystidiellum_kenyense
KJ140772.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Russulales;f__Gloeocystidiellaceae;g__Gloeocystidiellum;s__Gloeocystidiellum_porosum
KY270467.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Lichinales;f__Gloeoheppiaceae;g__Gloeoheppia;s__Gloeoheppia_turgida
MH409974.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Corticiales;f__Corticiaceae;g__Gloeohypochnicium;s__Gloeohypochnicium_analogum
MZ325952.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Russulales;f__unidentified;g__Gloeopeniophorella;s__Gloeopeniophorella_sacrata
JX524619.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Gloeophyllales;f__Gloeophyllaceae;g__Gloeophyllum;s__Gloeophyllum_abietinum
JX524622.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Gloeophyllales;f__Gloeophyllaceae;g__Griseoporia;s__Griseoporia_carbonaria
KC345727.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Gloeophyllales;f__Gloeophyllaceae;g__Hispidaedalea;s__Hispidaedalea_imponens
JX266857.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Gloeophyllales;f__Gloeophyllaceae;g__Gloeophyllum;s__Gloeophyllum_mexicanum
HM536091.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Gloeophyllales;f__Gloeophyllaceae;g__Gloeophyllum;s__Gloeophyllum_sepiarium
MT939280.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Gloeophyllales;f__Gloeophyllaceae;g__Gloeophyllum;s__Gloeophyllum_striatum
HM536094.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Gloeophyllales;f__Gloeophyllaceae;g__Gloeophyllum;s__Gloeophyllum_trabeum
MW377301.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Incrustoporiaceae;g__Gloeoporellus;s__Gloeoporellus_merulinus
MG231543.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Irpicaceae;g__Gloeoporus;s__Gloeoporus_dichrous
MZ636980.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Irpicaceae;g__Vitreoporus;s__Vitreoporus_orientalis
KY633514.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Phacidiales;f__Phacidiaceae;g__Gloeopycnis;s__Gloeopycnis_protuberans
KX306878.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Russulales;f__Stereaceae;g__Gloeosoma;s__Gloeosoma_mirabile
KJ668540.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Cyphellaceae;g__Gloeostereum;s__Gloeostereum_incarnatum
KM401970.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Physalacriaceae;g__Gloiocephala;s__Gloiocephala_phormiorum
KY860372.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Russulales;f__Lachnocladiaceae;g__Gloiothele;s__Gloiothele_lactescens
MG712284.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Hygrophoraceae;g__Gloioxanthomyces;s__Gloioxanthomyces_nitidus
KF477303.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Agaricales;f__Hygrophoraceae;g__Gloioxanthomyces;s__Gloioxanthomyces_vitellinus
JQ005767.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_graminicola
JQ005766.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_lentis
JF439132.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_aggregatus
FN547660.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_aurantia
FM865540.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_cf._clarum_Att894-7
JF439176.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Septoglomus;s__Septoglomus_constrictum
GQ205075.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_custos
JQ048832.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Septoglomus;s__Septoglomus_deserticola
FN423700.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_geosporum
JF439206.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_hoi
GU059547.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_indicum
FM876812.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__Entrophospora_lutea
FR750541.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_macrocarpum
LC379039.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_microcarpum
FM992402.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_prolifer
LT964730.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_tetrastratosum
JF439094.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Diversisporales;f__Diversisporaceae;g__Sieverdingia;s__Sieverdingia_tortuosa
FN547676.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_versiformis
AJ972467.1	k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__Entrophospora_walkeri
MK347750.1	k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Hysteriales;f__Hysteriaceae;g__Gloniopsis;s__Gloniopsis_leucaenae
KP690088.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;s__Glutinoglossum_australasicum
KP690089.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;s__Glutinoglossum_exiguum
KX694162.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;s__Glutinoglossum_heptaseptatum
KP690096.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;s__Glutinoglossum_methvenii
KX694172.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;s__Glutinoglossum_peregrinans
MW901454.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;s__Glutinoglossum_persoonii
KX694175.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;s__Glutinoglossum_proliferatum
KX694178.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;s__Glutinoglossum_pseudoglutinosum
KX694185.1	k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;s__Glutinoglossum_triseptatum
LC218283.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Hyphodiscaceae;g__Glutinomyces;s__Glutinomyces_brunneus
KM220944.1	k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Patellariales;f__unidentified;g__Glyphium;s__Glyphium_elatum
EU254770.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_amoena
EU254775.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_betulina
EU255000.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_borealis
EU254778.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_emarginata
MW045798.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_fimbriata
EU254783.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_mirabilis
EU254785.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_monodii
EU254787.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_neognomon
EU254788.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_orcispora
EU254793.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_pseudoamoena
EU254796.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_rodmanii
EU254797.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_skokomishica
EU254801.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomonia;s__Gnomonia_virginianae
EU254765.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniella;s__Gnomoniella_microspora
MN960397.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_castaneae
EU254809.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_chamaemori
MG866032.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_chinensis
EU254820.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_clavulata
MH856320.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_comari
GU320820.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_idaeicola
EU254762.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_macounii
GU320829.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_occulta
EU254839.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_paraclavulata
EU254841.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_racemula
MK047451.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_rosae
KY496755.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_sanguisorbae
JQ910642.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_smithogilvyi
MK432667.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Diaporthales;f__Gnomoniaceae;g__Gnomoniopsis;s__Gnomoniopsis_xunwuensis
MT600022.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Godroniaceae;g__Godronia;s__Godronia_cassandrae
MH860210.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Godroniaceae;g__Godronia;s__Godronia_ribis
AB769459.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_adenophorae
AB077622.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_ambrosiae
AB769431.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_artemisiae
MH189716.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_asperifolii
MH189693.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_asperifoliorum
AB077625.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_asterum
AB430810.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_calceolariae
AB769449.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_cichoracearum
AB769454.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_cynoglossi
AB769411.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_depressus
MT406365.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_echinopis
AB769460.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_euphorbiicola
MN190239.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_glandulariae
AB769428.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_inulae
AB246766.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_leuceriae
AB077685.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_macrocarpus
GU945756.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_magnicellulatus
AB307667.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_monardae
AB769413.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_montagnei
EF121871.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_orontii
AB430819.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_riedlianus
AB077623.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_sonchicola
AB077658.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_sordidus
KY660738.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_verbasci
AB769444.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Erysiphales;f__Erysiphaceae;g__Golovinomyces;s__Golovinomyces_vincae
AY077469.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Boletales;f__Gomphidiaceae;g__Gomphidius;s__Gomphidius_borealis
OM401944.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Boletales;f__Gomphidiaceae;g__Gomphidius;s__Gomphidius_cf._glutinosus
ON179804.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Boletales;f__Gomphidiaceae;g__Gomphidius;s__Gomphidius_nigricans
DQ533976.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Boletales;f__Gomphidiaceae;g__Gomphidius;s__Gomphidius_oregonensis
MK602650.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Boletales;f__Gomphidiaceae;g__Gomphidius;s__Gomphidius_pseudoglutinosus
EF530941.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Boletales;f__Gomphidiaceae;g__Gomphidius;s__Gomphidius_smithii
DQ384576.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Boletales;f__Gomphidiaceae;g__Gomphidius;s__Gomphidius_subroseus
DQ365637.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Gomphales;f__Gomphaceae;g__Gomphus;s__Gomphus_clavatus
KJ655563.1	k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Gomphales;f__Gomphaceae;g__Gomphus;s__Gomphus_ludovicianus
MT110304.1	k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Coronophorales;f__Ceratostomataceae;g__Gonatobotrys;s__Gonatobotrys_simplex
MH863183.1	k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Acrospermales;f__Acrospermaceae;g__Gonatophragmium;s__Gonatophragmium_epilobii
KP004451.1	k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Acrospermales;f__Acrospermaceae;g__Gonatophragmium;s__Gonatophragmium_triuniae
