#OTU ID,Domain,Phylum,Class,Order,Family,Genus,Species
KY090635.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeriopsis;s__Phaeosphaeriopsis_agavensis
KC584199.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_gypsophilae
MH361212.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_culmorum
KR859168.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Dermateaceae;g__Pezicula;s__Pezicula_corylina
MT734671.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_elsholtziae
MW766990.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_commune
AB205377.1,k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Lecanorales;f__Parmeliaceae;g__Pannoparmelia;s__Pannoparmelia_angustata
MZ509541.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_ruscicola
KM384107.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_wisconsinensis
AY604526.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Dothideales;f__Dothideaceae;g__Endoconidioma;s__Endoconidioma_populi
LC014599.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Lentitheciaceae;g__Tingoldiago;s__Tingoldiago_graminicola
AJ491250.1,k__Eukaryota;p__Streptophyta;c__fabids;o__Cucurbitales;f__Begoniaceae;g__Begonia;s__Begonia_ravenii
AY259059.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Golubeviales;f__Golubeviaceae;g__Golubevia;s__Golubevia_pallescens
AF178408.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_bataticola
GU237895.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Phomatodes;s__Phomatodes_aubrietiae
MG793197.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_effusa
AY425656.1,k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Lecanorales;f__Psoraceae;g__Protoblastenia;s__Protoblastenia_rupestris
DQ028268.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Thelebolales;f__Thelebolaceae;g__Thelebolus;s__Thelebolus_globosus
MN907098.1,k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Orbiliales;f__Orbiliaceae;g__Orbilia;s__Orbilia_corculispora
MK539972.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;s__Pyrenophora_avenicola
HQ643692.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_mastophorum
U94678.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_breviconum
KY499209.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_fujikuroi
KF859928.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Sclerotiniaceae;g__Sclerotinia;s__Sclerotinia_bulborum
HG779024.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_uncinata
MT215495.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_cassiae
KY696717.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Sclerotiniaceae;g__Mycopappus;s__Mycopappus_alni
MG865564.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_phaseoli
KY368752.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Thelebolales;f__Thelebolaceae;g__Ramgea;s__Ramgea_ozimecii
MF975533.1,k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Saccharomycetales;f__Trichomonascaceae;g__Wickerhamiella;s__Wickerhamiella_kurtzmanii
KX306775.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Phaeosphaeriaceae;g__Wojnowiciella;s__Wojnowiciella_leptocarpi
KT265252.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Exserohilum;s__Exserohilum_curvatum
AF486626.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Phaeosphaeriaceae;g__Ophiosphaerella;s__Ophiosphaerella_korrae
MH858643.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Exserohilum;s__Exserohilum_holmii
MT300294.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Microascales;f__Microascaceae;g__Scopulariopsis;s__Scopulariopsis_brevicaulis
HQ643771.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_scleroteichum
AF141168.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Dermateaceae;g__Pezicula;s__Pezicula_alnicola
AF294699.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Ustilaginales;f__Ustilaginaceae;g__Moesziomyces;s__Moesziomyces_aphidis
JN383490.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_eureka
EU167586.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Cladosporiales;f__Cladosporiaceae;g__Rachicladosporium;s__Rachicladosporium_iridis
LT158447.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Rutstroemiaceae;g__Rutstroemia;s__Rutstroemia_sydowiana
MH414894.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_beerburrumensis
MG865478.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_cocois
LT904865.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Lachnaceae;g__Capitotricha;s__Capitotricha_rubi
KF499360.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Rutstroemiaceae;g__Bicornispora;s__Bicornispora_seditiosa
MF490806.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_brachiariae
MH726097.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Neoacremoniaceae;g__Neoacremonium;s__Neoacremonium_vitellinum
MT734673.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_chenopodii-ambrosioidis
LC485673.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Cordycipitaceae;g__Leptobacillium;s__Leptobacillium_symbioticum
KX394540.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;s__Pyrenophora_dictyoides
HQ643727.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_pachycaule
KJ522474.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeriopsis;s__Phaeosphaeriopsis_glaucopunctata
OK330464.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_virguliforme
KP330842.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_lepigoni
KX512868.1,k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Caliciales;f__Physciaceae;g__Heterodermia;s__Heterodermia_speciosa
KC584179.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_alternantherae
MG865583.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_riparia
AB035045.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_aurea
KP744446.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_ebuli
AF178420.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_mori
MH862560.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Dermateaceae;g__Pezicula;s__Pezicula_sporulosa
Z80893.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Rutstroemiaceae;g__Rutstroemia;s__Rutstroemia_firma
MG783380.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_austrocedrae
AB205379.1,k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Lecanorales;f__Parmeliaceae;g__Pannoparmelia;s__Pannoparmelia_wilsonii
KC584218.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_soliaridae
MF795769.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Cucurbitariaceae;g__Neocucurbitaria;s__Neocucurbitaria_aetnensis
ON231677.1,k__Eukaryota;p__Ascomycota;c__leotiomyceta;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_welwitschiae
AF444349.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_oeirense
MF490822.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_variabilis
MW015778.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia_globosa
MF795761.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Cucurbitariaceae;g__Cucurbitaria;s__Cucurbitaria_oromediterranea
MF795774.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Cucurbitariaceae;g__Neocucurbitaria;s__Neocucurbitaria_populi
KT933645.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_aeria
KC584194.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_dianthicola
KP322984.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Entylomatales;f__unidentified;g__Tilletiopsis;s__Tilletiopsis_lilacina
DQ780374.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_salinae
MF795785.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Cucurbitariaceae;g__Neocucurbitaria;s__Neocucurbitaria_ribicola
DQ248313.1,k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Symbiotaphrinales;f__Symbiotaphrinaceae;g__Symbiotaphrina;s__Symbiotaphrina_buchneri
MZ081644.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_cucurbitacearum
HQ643429.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_aff._polymastum
KP330782.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_minor
KX228265.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Parapyrenochaetaceae;g__Parapyrenochaeta;s__Parapyrenochaeta_acaciae
MH863558.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_cicatricum
KT795475.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_potentillae-anserinae
EU925376.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_rosacearum
KT215224.1,k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Orbiliales;f__Orbiliaceae;g__Orbilia;s__Orbilia_patellarioides
MH864794.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;s__Pyrenophora_triseptata
MG865556.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_ornamentata
MF062203.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_golubevii
MT185475.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_tricinctum
KY105422.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Sirobasidiaceae;g__Sirobasidium;s__Sirobasidium_magnum
KY783351.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Hypocreaceae;g__Hypomyces;s__Hypomyces_tubariicola
AY945224.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Xylariales;f__Hypoxylaceae;g__Hypoxylon;s__Hypoxylon_fuscopurpureum
MT185495.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Dermateaceae;g__Corniculariella;s__Corniculariella_rhamni
MW710688.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_carnescens
HQ643479.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_buismaniae
KX765298.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Phaeosphaeriaceae;g__Pseudophaeosphaeria;s__Pseudophaeosphaeria_rubi
FM180047.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_pinodes
EU149807.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Kriegeriales;f__Camptobasidiaceae;g__Glaciozyma;s__Glaciozyma_martinii
KC584237.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_scirpicola
HQ643945.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_uncinulatum
JN033383.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Mollisiaceae;g__Loramyces;s__Loramyces_macrosporus
KC584200.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_helianthiinficiens
AY198306.3,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Pseudoperonospora;s__Pseudoperonospora_cubensis
KC584220.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_sonchi
MG865480.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_constricta
MK539973.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;s__Pyrenophora_biseptata
MG865522.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_lateralis
MH730804.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_ficariae
HG779026.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_verruciformis
MG865477.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_clandestina
DQ323700.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_porri
AF314985.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Bulleraceae;g__Bullera;s__Bullera_coprosmae
KC287235.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Glomerellales;f__Plectosphaerellaceae;g__Paragibellulopsis;s__Paragibellulopsis_chrysanthemi
HQ643693.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_megalacanthum
AY743636.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia_restricta
FJ790287.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Cladosporiales;f__Cladosporiaceae;g__Toxicocladosporium;s__Toxicocladosporium_rubrigenum
KR183856.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Polyporaceae;g__Ganoderma;s__Ganoderma_destructans
LT964730.1,k__Eukaryota;p__Mucoromycota;c__Opisthokonta;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_tetrastratosum
AF444441.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Bulleraceae;g__Bullera;s__Bullera_unica
HM004232.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_borealis
KT389480.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymellaceae;g__Ascochyta;s__Ascochyta_koolunga
AY198253.3,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Hyaloperonospora;s__Hyaloperonospora_sisymbrii-sophiae
DQ323697.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_infectoria
KT795480.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_agrimoniae
HF934952.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Exserohilum;s__Exserohilum_pedicellatum
JF740263.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pyrenochaetopsidaceae;g__Xenopyrenochaetopsis;s__Xenopyrenochaetopsis_pratorum
KP330778.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Peronospora;s__Peronospora_litoralis
MG865577.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_quercetorum
JQ781877.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Polyporaceae;g__Ganoderma;s__Ganoderma_sichuanense
AF229488.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_chartarum
HQ643415.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_adhaerens
MN318465.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Polyporaceae;g__Amauroderma;s__Amauroderma_deviatum
DQ780364.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_halotolerans
KX784246.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_radicina
MK345450.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Polyporaceae;g__Ganoderma;s__Ganoderma_sanduense
MG865503.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_gregata
MN557838.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_aysenensis
FJ154771.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Polyporaceae;g__Trachydermella;s__Trachydermella_tsunodae
MK387925.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Leptosphaeriaceae;g__Sphaerellopsis;s__Sphaerellopsis_isthmospora
KJ654427.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Polyporaceae;g__Ganoderma;s__Ganoderma_steyaertanum
HM004512.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Plasmopara;s__Plasmopara_pusilla
MG783382.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_boehmeriae
MK799996.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_subpapendorfii
OP020179.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_nicotianae
KY982930.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_oleae
KR476724.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Didymosphaeriaceae;g__Xenocamarosporium;s__Xenocamarosporium_acaciae
MW750237.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Polyporaceae;g__Ganoderma;s__Ganoderma_dianzhongense
MK802143.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Polyporales;f__Polyporaceae;g__Abundisporus;s__Abundisporus_quercicola
HM004513.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Plasmopara;s__Plasmopara_nivea
MF795780.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Cucurbitariaceae;g__Neocucurbitaria;s__Neocucurbitaria_rhamnicola
MG520953.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Phaeosphaeriaceae;g__Pseudoophiobolus;s__Pseudoophiobolus_subhyalinisporus
MT177228.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_tracheiphilum
MG865546.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_multivora
MG865532.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_medicaginis
KY752809.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Cladosporiales;f__Cladosporiaceae;g__Toxicocladosporium;s__Toxicocladosporium_cacti
KY611899.1,k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Ostropales;f__Stictidaceae;g__Robergea;s__Robergea_cubicularis
KU604037.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_acutatum
MH857619.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_laeta
MH858205.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_tamaricicola
MG865591.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Peronosporales;f__Peronosporaceae;g__Phytophthora;s__Phytophthora_tentaculata
AY661682.1,k__Eukaryota;p__Ascomycota;c__OSLEUM clade;o__Ostropales;f__Stictidaceae;g__Carestiella;s__Carestiella_socia
MT026405.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Mollisiaceae;g__Mollisia;s__Mollisia_diesbachiana
MW724098.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_tephrensis
LT158413.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Helotiales;f__Sclerotiniaceae;g__Sclerencoelia;s__Sclerencoelia_fraxinicola
MN265834.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cantharellales;f__Ceratobasidiaceae;g__Rhizoctonia;s__Rhizoctonia_bicornis
MN200199.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Dothideales;f__Saccotheciaceae;g__Aureobasidium;s__Aureobasidium_pullulans
KJ710467.1,k__Eukaryota;p__Ascomycota;c__sordariomyceta;o__Phacidiales;f__Helicogoniaceae;g__Eleutheromyces;s__Eleutheromyces_pseudosubulatus
HQ643755.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_pyrilobum
KX870113.1,k__Eukaryota;p__Basidiomycota;c__Opisthokonta;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__Ceratobasidium_chavesanum
HQ643858.1,k__Eukaryota;p__Oomycota;c__Stramenopiles;o__Pythiales;f__Pythiaceae;g__Globisporangium;s__Globisporangium_terrestre
JQ044439.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_proteicola
MW621494.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__Neosetophoma_buxi
MK539969.1,k__Eukaryota;p__Ascomycota;c__dothideomyceta;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophoma;s__Setophoma_pseudosacchari
KY794720.1,k__Eukaryota;p__Ascomycota;c__saccharomyceta;o__Pezizales;f__Sarcosomataceae;g__Donadinia;s__Donadinia_seaveri
